ARG_Carcarana-11_1_T-1,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-11_1_T-1,lane_tracking,0.021786672874142352,0.027148666002474252,0.030981466888588275,0.03327527628726778,0.03403987691570446,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604,0.034039874911949604
ARG_Carcarana-11_1_T-1,relative_speed,0.35999915421402945,0.21755693850912924,0.13550786265994036,0.053700750816404935,-0.030997718623635685,-0.07565406088160767,-0.07761575185488147,-0.08070921415377832,-0.08350016743404334,-0.08640353807759137,-0.09067046187378713,-0.09716205771866646,-0.10258230336815558,-0.1085948337557093,-0.11546731364026878,-0.1201648953588488,-0.12453164226240439,-0.1307699385219132,-0.13501346135373649,-0.1413452467039445,-0.14568187934746846,-0.1505265616669568,-0.15715248974868695,-0.16421534499312612,-0.17089771486342636,-0.1780533083261915,-0.18227889326003277,-0.1875299238351124,-0.1920160429623798,-0.1989428496401176,-0.20333325177638964,-0.2104655328503508,-0.21597277839829077
ARG_Carcarana-13_1_T-1,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-13_1_T-1,lane_tracking,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636,0.23282158861512636
ARG_Carcarana-13_1_T-1,relative_speed,0.0,-0.14086145252801166,-0.14093365198300012,-0.1414869536138197,-0.14140941493883907,-0.14073647043393797,-0.14125937791072427,-0.14192618930293183,-0.14171157711778867,-0.14222053727315237,-0.14040175238098562,-0.13716781307270634,-0.1421430850249968,-0.12523295108525176,-0.12581978057982585,-0.12634231935467932,-0.12519130694645278,-0.12200924236358897,-0.12158052567174478,-0.11245375432307196,-0.11656847210082728,-0.1158604756791264,-0.11337427531701393,-0.11304010659651052,-0.11160494937795967,-0.11107223767701647,-0.10967268390644365,-0.11401975045959017,-0.10724049907171483,-0.10690195281538677,-0.1054388821408637,-0.10547687510612298,-0.10382146381922132
ARG_Carcarana-2_3_T-1,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-2_3_T-1,lane_tracking,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955,0.0069067141415813955
ARG_Carcarana-2_3_T-1,relative_speed,0.0,-0.9494959214165317,-0.9579503712745786,-0.9641626065976302,-0.9723597234347064,-0.9829108548894654,-0.9933344200098118,-0.9823109337389792,-0.9689136168337069,-0.9541101645135535,-0.9391273005978511,-0.9250884063937527,-0.9098947193088858,-0.8949336488679961,-0.8812706518462486,-0.8680161757489144,-0.8536938934426939,-0.8396781009920712,-0.8257544398084997,-0.810520170077598,-0.7966903704820668,-0.7816781387893492,-0.768122381780131,-0.753487083163213,-0.7387324966949889,-0.725445110109614,-0.7008955811634147,-0.697430725518433,-0.6822912767417919,-0.6686253652054122,-0.6554920222801465,-0.6421120195606421,-0.6281125396990607
ARG_Carcarana-3_3_T-1,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-3_3_T-1,lane_tracking,0.004095916942572174,0.004072404541329069,0.004063255075715961,0.0040489030549989,0.004031421616595882,0.004028303113539846,0.004019982055724596,0.004006458443005141,0.004009370902666853,0.004007080807510216,0.00400479071235004,0.0040056300349726615,0.003994179559352428,0.0039858585014181675,0.003982739998602669,0.0039652585601741884,0.003950906539498439,0.003931974328557371,0.0039182446725202266,0.003899934826393527,0.0038793348850324435,0.003856661806428501,0.0038360618650904958,0.0038133887866153627,0.003792788845261195,0.005063079717399957,0.544502460967786,0.008590352548457646,0.0007693110741000497,0.020258967154123075,0.03412460249984266,0.04062795234403304,0.05376416542271941
